Mouvement,Gender,Index,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc,Vacc
4,0,137,0.84466,0.844636,0.844534,0.844441,0.844356,0.844097,0.843959,0.843816,0.843667,0.843451,0.843199,0.843007,0.842749,0.842713,0.842863,0.843129,0.843283,0.84332,0.843325,0.843322,0.843279,0.843293,0.843214,0.843099,0.84291,0.842631,0.842483,0.84241,0.842397,0.842367,0.842426,0.842492,0.842502,0.842533,0.842509,0.842477,0.842378,0.842277,0.842163,0.842046,0.842188,0.842408,0.842603,0.842682,0.842742,0.842865,0.842965,0.842846,0.842681,0.842466,0.842195,0.841934,0.841851,0.841791,0.841768,0.84183,0.841888,0.841865,0.841738,0.841627
4,0,138,0.822794,0.823033,0.82295,0.82253,0.821807,0.820966,0.820186,0.819552,0.819133,0.818837,0.818747,0.818811,0.819007,0.819275,0.819477,0.819659,0.819901,0.819968,0.819923,0.819908,0.819935,0.819919,0.819844,0.819745,0.819661,0.819626,0.819727,0.819963,0.820325,0.820739,0.82118,0.82163,0.822125,0.822525,0.822736,0.822784,0.822646,0.822403,0.822165,0.821925,0.821713,0.82164,0.82166,0.821781,0.821868,0.82195,0.822058,0.821986,0.821751,0.821504,0.821255,0.821012,0.820791,0.82056,0.820419,0.820406,0.820495,0.820819,0.821298,0.821798
4,1,139,0.777157,0.775672,0.774792,0.774369,0.774065,0.773655,0.773187,0.772642,0.77192,0.771071,0.770373,0.770117,0.770655,0.771888,0.773804,0.776245,0.778793,0.781125,0.783011,0.784352,0.783946,0.781164,0.776274,0.76985,0.763636,0.759857,0.759696,0.763138,0.768829,0.774662,0.779032,0.780807,0.780146,0.778099,0.776004,0.774676,0.774499,0.774858,0.774883,0.773972,0.771972,0.769524,0.767819,0.767538,0.768437,0.769985,0.771681,0.772831,0.773273,0.773304,0.773375,0.773607,0.773974,0.774309,0.774471,0.774367,0.774159
4,0,140,0.651361,0.651418,0.651453,0.651445,0.651356,0.651298,0.651245,0.651234,0.65122,0.651294,0.651379,0.651454,0.651589,0.651694,0.651732,0.651836,0.651982,0.652109,0.652267,0.652347,0.652415,0.652532,0.652565,0.652641,0.652747,0.652859,0.652895,0.652974,0.653049,0.653126,0.653228,0.653346,0.653393,0.653473,0.653505,0.653493,0.653536,0.653532,0.653467,0.653482,0.653507,0.653504,0.653505,0.653538,0.653546,0.653497,0.653496,0.653497,0.653442,0.653333,0.653296,0.653259,0.653171,0.653098,0.653023,0.652912,0.652812,0.652758,0.652752,0.652789
4,1,141,0.276843,0.276851,0.276831,0.276689,0.276498,0.276364,0.276258,0.276191,0.276226,0.276191,0.276069,0.276028,0.276159,0.276338,0.276382,0.276306,0.276172,0.275985,0.275896,0.275833,0.275747,0.275733,0.275715,0.275655,0.27555,0.275482,0.275367,0.275191,0.275032,0.274861,0.274915,0.274981,0.275005,0.275169,0.275166,0.274987,0.274985,0.274974,0.274867,0.274825,0.274852,0.274946,0.274967,0.274632,0.274611,0.275024,0.274977,0.274476,0.274132,0.274023,0.274081,0.274267,0.274428,0.27462,0.274894,0.27536,0.275821,0.276342,0.276909,0.277395
4,0,142,0.678651,0.678687,0.678743,0.67881,0.678839,0.678919,0.679057,0.679257,0.679505,0.679713,0.67991,0.680095,0.680149,0.680196,0.680219,0.680209,0.680184,0.680135,0.68007,0.680023,0.679978,0.679862,0.679744,0.679605,0.679496,0.679374,0.679251,0.679154,0.679051,0.67895,0.678888,0.678865,0.678856,0.678841,0.678824,0.678866,0.678904,0.678965,0.679003,0.67904,0.679097,0.679119,0.679135,0.679176,0.679223,0.679272,0.679306,0.679323,0.67934,0.679366,0.679397,0.679433,0.679432,0.679418,0.679372,0.679308,0.679266,0.679287,0.679262,0.679224
4,0,143,0.648191,0.648102,0.64797,0.647891,0.647924,0.648001,0.648113,0.648325,0.648561,0.648731,0.648897,0.649072,0.649269,0.649542,0.649792,0.650102,0.650453,0.650837,0.651147,0.651406,0.651765,0.65217,0.652536,0.652782,0.652993,0.653193,0.653434,0.653679,0.654009,0.654267,0.654561,0.654861,0.655104,0.65535,0.65555,0.655729,0.655899,0.656048,0.656103,0.656072,0.656018,0.655906,0.655746,0.655545,0.655318,0.655122,0.654965,0.654727,0.654424,0.654239,0.654132,0.654041,0.653893,0.65375,0.653452,0.653185,0.652893,0.652581,0.652362,0.652168
4,1,144,0.532166,0.532168,0.532223,0.532245,0.532263,0.532331,0.532436,0.532509,0.532505,0.532511,0.532566,0.532557,0.532469,0.532361,0.532337,0.5324,0.532486,0.53248,0.532346,0.532296,0.532551,0.53293,0.533403,0.533897,0.534204,0.534268,0.534242,0.534216,0.534173,0.534063,0.53397,0.533989,0.534093,0.534256,0.534372,0.534412,0.534319,0.534216,0.534199,0.534246,0.534314,0.534331,0.534259,0.534132,0.534067,0.534102,0.534223,0.534329,0.534374,0.53436,0.534262,0.534148,0.534052,0.534066,0.534126,0.534195,0.534183,0.53411,0.534042,0.533998
4,1,145,0.623539,0.623647,0.623725,0.623822,0.624063,0.624161,0.624153,0.624093,0.623991,0.623867,0.623824,0.623641,0.623526,0.623627,0.623647,0.623242,0.622907,0.622388,0.622025,0.62215,0.622292,0.622391,0.622444,0.622258,0.621927,0.621643,0.621477,0.621375,0.621309,0.621145,0.620859,0.620493,0.620334,0.620146,0.62007,0.620044,0.620183,0.620319,0.620376,0.620316,0.62034,0.620269,0.62023,0.620151,0.62019,0.620452,0.620761,0.620984,0.621004,0.620938,0.620906,0.621069,0.621153,0.621115,0.621017,0.620848,0.620603,0.620596,0.620756,0.620938
4,0,146,0.863301,0.863295,0.863266,0.863171,0.862996,0.862833,0.862701,0.862614,0.862551,0.86245,0.862364,0.862303,0.862271,0.862217,0.862139,0.862043,0.861993,0.861981,0.861977,0.861938,0.861937,0.861992,0.862051,0.862028,0.861906,0.861787,0.8618,0.861933,0.862195,0.862559,0.862897,0.863138,0.863274,0.863362,0.863493,0.8637,0.864005,0.864299,0.864586,0.864857,0.865095,0.865318,0.865522,0.865731,0.865955,0.866163,0.866378,0.866638,0.866908,0.867134,0.867314,0.867449,0.867607,0.867807,0.868054,0.868307,0.868534,0.868718,0.868908,0.86902
4,1,147,0.652747,0.652858,0.652904,0.652899,0.65286,0.65276,0.652589,0.652369,0.652,0.651748,0.651763,0.651935,0.651951,0.651864,0.651939,0.652007,0.652033,0.652196,0.652394,0.652545,0.652597,0.65259,0.652591,0.652611,0.652585,0.652523,0.652436,0.652359,0.6523,0.652267,0.652275,0.652243,0.652119,0.651988,0.651864,0.651794,0.651764,0.651697,0.651633,0.651731,0.651871,0.651963,0.651988,0.652068,0.652205,0.652234,0.652289,0.652392,0.65244,0.652466,0.652527,0.652584,0.652545,0.652371,0.652128,0.651944,0.651919,0.652085,0.652291,0.652409
4,1,148,0.736042,0.736817,0.738075,0.739512,0.740955,0.742223,0.743384,0.744626,0.745646,0.746069,0.745657,0.744791,0.743906,0.743028,0.74246,0.742422,0.742878,0.743907,0.745026,0.745969,0.746902,0.747848,0.748651,0.74941,0.750292,0.751336,0.752274,0.752948,0.753217,0.753177,0.752872,0.752258,0.751248,0.749988,0.748474,0.747002,0.745925,0.745269,0.744946,0.744873,0.744936,0.745247,0.745761,0.746161,0.746498,0.746694,0.74672,0.746651,0.74677,0.747078,0.747444,0.747724,0.747918,0.747976,0.747842,0.747775,0.747868,0.748074,0.748321,0.748555
4,1,149,0.998627,0.998689,0.998754,0.998783,0.998787,0.998779,0.998789,0.998786,0.998784,0.998778,0.998777,0.998797,0.998813,0.998832,0.998833,0.998838,0.998839,0.998845,0.998843,0.998842,0.99883,0.998826,0.99878,0.998721,0.998724,0.998763,0.998769,0.998743,0.998676,0.998629,0.99862,0.998657,0.998678,0.9987,0.998722,0.998697,0.998677,0.998673,0.998695,0.998718,0.998719,0.99869,0.998688,0.998688,0.998677,0.998643,0.998626,0.998628,0.998619,0.998571,0.998559,0.998568,0.998564,0.998537,0.998516,0.998556,0.99861,0.998662,0.998671,0.998646
4,1,150,0.639375,0.639315,0.639219,0.639191,0.639104,0.638981,0.638869,0.638771,0.638723,0.638711,0.638673,0.638728,0.638871,0.638989,0.639075,0.639025,0.638826,0.638651,0.638564,0.638632,0.638847,0.639021,0.63895,0.638795,0.638637,0.638561,0.638661,0.638845,0.638963,0.639016,0.639007,0.638956,0.638954,0.639049,0.639135,0.63916,0.639201,0.639256,0.639334,0.639523,0.639843,0.640038,0.640021,0.639847,0.639757,0.639769,0.639746,0.639792,0.639869,0.63983,0.639633,0.639356,0.639092,0.639016,0.639059,0.639112,0.639162,0.63918,0.63909,0.639022
4,1,151,0.196401,0.196813,0.197304,0.197632,0.197698,0.197828,0.198035,0.198254,0.198216,0.197328,0.195229,0.190178,0.178044,0.164119,0.153983,0.151915,0.156675,0.160002,0.161837,0.162819,0.162855,0.160922,0.157578,0.153949,0.151802,0.152112,0.153865,0.156569,0.160225,0.163436,0.16556,0.166851,0.168131,0.168898,0.168915,0.169319,0.170963,0.175109,0.181353,0.187967,0.194824,0.199323,0.201015,0.201134,0.200116,0.199697,0.199694,0.199466,0.19936,0.198979,0.197827,0.196467,0.194966,0.19317,0.191105,0.1897,0.189063,0.187594,0.185792,0.184201
4,0,152,0.693147,0.693096,0.693061,0.693015,0.692976,0.692933,0.692861,0.692805,0.692709,0.692588,0.692535,0.692507,0.692499,0.6925,0.692464,0.692398,0.692339,0.692308,0.69227,0.692295,0.69232,0.692347,0.69239,0.692418,0.692426,0.692437,0.692426,0.692475,0.692614,0.692785,0.692929,0.693028,0.69309,0.693088,0.693083,0.69313,0.693163,0.693154,0.693112,0.693034,0.692962,0.692926,0.692926,0.692962,0.693036,0.693117,0.693167,0.693294,0.693466,0.693599,0.693745,0.693888,0.694073,0.694271,0.694445,0.694661,0.694873,0.695089,0.695303,0.695456
4,1,153,0.732517,0.732528,0.732566,0.732594,0.732645,0.732664,0.732653,0.732626,0.732601,0.732599,0.732593,0.732572,0.732577,0.73258,0.732581,0.732579,0.73257,0.732575,0.732578,0.732591,0.732601,0.732612,0.732616,0.732599,0.732553,0.732521,0.732498,0.73247,0.732465,0.732446,0.732422,0.732403,0.732415,0.732415,0.732396,0.732376,0.732395,0.732398,0.732381,0.732397,0.732399,0.732374,0.732361,0.732348,0.732362,0.732394,0.732416,0.732415,0.732396,0.732356,0.732325,0.732344,0.732395,0.732469,0.732462,0.732437,0.732415,0.732453,0.732464,0.732401
4,0,154,1.20404,1.20359,1.20326,1.20303,1.20295,1.20305,1.20335,1.20384,1.20457,1.20549,1.20644,1.20741,1.20823,1.20883,1.20919,1.2093,1.20915,1.20884,1.20846,1.208,1.20753,1.20707,1.20671,1.20651,1.20644,1.2065,1.20673,1.20709,1.20763,1.20825,1.2089,1.20951,1.20999,1.21038,1.21062,1.21076,1.21074,1.21066,1.21044,1.21019,1.20989,1.20964,1.20948,1.20936,1.20923,1.20917,1.20917,1.20921,1.20936,1.20964,1.21001,1.21041,1.21077,1.21107,1.21127,1.2114,1.21147,1.21154,1.21161,1.21166
4,0,155,0.994705,0.994317,0.994028,0.993799,0.993611,0.993469,0.993375,0.993261,0.993133,0.99302,0.992893,0.992804,0.992728,0.99267,0.992593,0.992542,0.992502,0.992406,0.992196,0.991876,0.991534,0.991327,0.991343,0.991465,0.991563,0.991583,0.991531,0.991357,0.991049,0.990566,0.989892,0.989291,0.989428,0.989677,0.989773,0.989597,0.989267,0.989025,0.988969,0.989091,0.989363,0.989739,0.990189,0.990632,0.991006,0.991487,0.991919,0.992343,0.992718,0.993108,0.993584,0.994146,0.994796,0.995553,0.996433,0.997341,0.998209,0.999051,0.999865,1.00065
4,1,156,0.193076,0.193138,0.193352,0.193532,0.193665,0.193746,0.193839,0.193996,0.194207,0.194344,0.194242,0.19389,0.193541,0.193173,0.192731,0.192204,0.191831,0.191637,0.191782,0.192215,0.192415,0.192312,0.191962,0.191273,0.190329,0.189658,0.189615,0.190031,0.190807,0.191413,0.191591,0.191317,0.190802,0.190265,0.189959,0.189907,0.189997,0.190119,0.19009,0.189968,0.189832,0.189635,0.189483,0.189488,0.189568,0.189713,0.18987,0.19,0.190085,0.190101,0.19005,0.189984,0.189909,0.189823,0.189717,0.189589,0.189546,0.189529,0.189566,0.189708
4,1,157,0.982942,0.98294,0.982926,0.982892,0.982832,0.982808,0.982782,0.98275,0.982712,0.982684,0.982698,0.982743,0.98278,0.982812,0.98285,0.982863,0.982858,0.982859,0.98283,0.982782,0.982739,0.982716,0.982695,0.982677,0.982668,0.98265,0.982633,0.982603,0.982553,0.982484,0.98246,0.982459,0.982421,0.982325,0.982216,0.982135,0.982081,0.982026,0.981968,0.981944,0.981938,0.981948,0.981939,0.981923,0.981929,0.981945,0.981941,0.981911,0.98188,0.981853,0.981817,0.981776,0.981761,0.98175,0.981737,0.981737,0.981744,0.981732,0.981717,0.981693
4,1,158,0.0797762,0.0798346,0.0799889,0.0800473,0.0799773,0.0798406,0.0798535,0.079982,0.0799985,0.0799485,0.0798464,0.079756,0.0798619,0.0801903,0.0804029,0.080444,0.080391,0.0804234,0.0805236,0.0806962,0.0808203,0.080855,0.0809051,0.0810418,0.0811738,0.0812898,0.0812772,0.0812381,0.0812342,0.0813385,0.0814912,0.0815624,0.0816128,0.081583,0.0815387,0.0816894,0.081879,0.0820246,0.0820179,0.0818872,0.0818473,0.0821362,0.0833947,0.0861858,0.0902769,0.0932749,0.0956821,0.0992582,0.102849,0.10655,0.110141,0.113628,0.117964,0.12315,0.127916,0.131793,0.134819,0.137266,0.139123,0.140915
4,1,159,0.559267,0.559611,0.559622,0.559337,0.558772,0.557799,0.556669,0.555607,0.554591,0.553596,0.55262,0.551628,0.550756,0.550113,0.550114,0.550807,0.551964,0.553231,0.554571,0.555917,0.556967,0.557836,0.558562,0.559106,0.559131,0.558486,0.557367,0.556141,0.555164,0.55458,0.554266,0.55409,0.55386,0.553518,0.553197,0.552932,0.552808,0.552858,0.553037,0.553249,0.553319,0.553365,0.553443,0.553581,0.553798,0.554078,0.554376,0.554579,0.554674,0.554768,0.555048,0.555543,0.556208,0.557014,0.557587,0.558055,0.558419,0.558669,0.559037,0.559308
4,0,160,0.665105,0.665207,0.665174,0.665063,0.664886,0.664698,0.664405,0.664093,0.663555,0.663038,0.662766,0.662413,0.662249,0.662202,0.662161,0.662184,0.662222,0.662368,0.662534,0.6626,0.66265,0.662761,0.662908,0.662985,0.663065,0.663228,0.66325,0.663297,0.663128,0.663016,0.662847,0.662621,0.662584,0.662433,0.662377,0.662391,0.662389,0.662328,0.662258,0.662224,0.662192,0.662154,0.662185,0.662239,0.662176,0.662163,0.66205,0.662021,0.662022,0.661991,0.661922,0.66188,0.661713,0.66163,0.661517,0.661481,0.661498,0.661476,0.661449,0.661454
4,0,161,0.485667,0.485086,0.484835,0.484801,0.48534,0.486249,0.486519,0.485985,0.485215,0.484598,0.484147,0.483371,0.482826,0.482694,0.48315,0.484113,0.485517,0.486138,0.486132,0.485717,0.485271,0.48483,0.484419,0.48407,0.483935,0.483952,0.484193,0.484405,0.484636,0.485166,0.48554,0.486195,0.486831,0.48755,0.487809,0.487353,0.487005,0.486256,0.485597,0.485831,0.486257,0.486693,0.487177,0.488664,0.489741,0.490716,0.490856,0.490257,0.489708,0.489183,0.489535,0.489957,0.489464,0.487429,0.486018,0.485442,0.485758,0.487301,0.489378,0.491254
4,0,162,0.746538,0.746676,0.746843,0.747113,0.747321,0.747376,0.7475,0.747632,0.747783,0.747885,0.74797,0.748067,0.748156,0.748288,0.748468,0.748634,0.748767,0.748859,0.748958,0.749048,0.749151,0.749237,0.749292,0.749347,0.749362,0.749365,0.749319,0.749247,0.749146,0.749007,0.74887,0.748773,0.748677,0.748621,0.748614,0.748557,0.748345,0.748118,0.747861,0.747644,0.747472,0.7473,0.747128,0.746974,0.746928,0.746966,0.746963,0.74688,0.74679,0.746683,0.746506,0.746311,0.746131,0.74597,0.745837,0.745789,0.745736,0.745637,0.74549,0.745318
4,1,163,1.16325,1.16409,1.16514,1.16617,1.16711,1.16804,1.169,1.16992,1.17069,1.17136,1.172,1.17267,1.17335,1.17402,1.17449,1.1748,1.175,1.17511,1.17514,1.17505,1.17475,1.17426,1.17383,1.17352,1.17329,1.17318,1.17318,1.17318,1.17308,1.17288,1.17264,1.17239,1.17206,1.17169,1.17134,1.17101,1.17059,1.17,1.16922,1.16834,1.16749,1.16687,1.16679,1.16704,1.16741,1.16803,1.16904,1.17098,1.17412,1.17755,1.18087,1.18406,1.187,1.18935,1.19096,1.19189,1.19233,1.19241,1.19223,1.1918
4,0,164,0.750892,0.750852,0.750801,0.750679,0.750583,0.750539,0.750508,0.750532,0.750517,0.750423,0.750288,0.750194,0.750116,0.750027,0.749961,0.749838,0.749679,0.749511,0.749374,0.749323,0.749319,0.749311,0.749335,0.749351,0.749367,0.749352,0.749367,0.749378,0.749389,0.74936,0.749314,0.749263,0.749158,0.749096,0.749146,0.749099,0.74911,0.749106,0.749074,0.749063,0.74907,0.749135,0.749252,0.749366,0.749384,0.749356,0.749316,0.749266,0.749186,0.749135,0.749049,0.748966,0.748882,0.748798,0.748737,0.748715,0.748726,0.748782,0.748848,0.748914
4,1,165,0.696094,0.696037,0.696017,0.695987,0.695946,0.695898,0.695842,0.695791,0.695786,0.695788,0.695788,0.695792,0.69578,0.695759,0.695753,0.695729,0.695758,0.695765,0.695755,0.695834,0.695965,0.696025,0.69604,0.696143,0.696234,0.696256,0.696265,0.696282,0.696298,0.696336,0.696413,0.696454,0.696464,0.696537,0.696657,0.696698,0.69668,0.696645,0.696696,0.696786,0.696772,0.696727,0.696754,0.696799,0.696849,0.696875,0.696895,0.696879,0.696832,0.696787,0.696812,0.69681,0.696703,0.696612,0.696582,0.696649,0.696719,0.69676,0.696727,0.696656
4,0,166,0.956075,0.960579,0.965437,0.970013,0.97575,0.982186,0.987468,0.991659,0.99495,0.998698,1.00154,1.00435,1.00694,1.00883,1.0107,1.01277,1.01498,0.981669,0.980066,0.980125,0.978867,0.978039,0.977941,0.978129,0.97828,0.979014,0.980672,0.98302,0.986067,0.989316,0.993216,0.996836,0.999991,1.00416,1.00346,1.0016,0.999263,0.997725,0.99437
4,0,167,1.01793,1.01793,1.01795,1.01811,1.01835,1.01855,1.01877,1.01904,1.01939,1.01977,1.02015,1.02044,1.02084,1.02127,1.02163,1.02201,1.02246,1.02289,1.02318,1.02353,1.0238,1.02403,1.02423,1.02447,1.02468,1.02492,1.02519,1.02547,1.02563,1.02559,1.02546,1.02529,1.02506,1.02481,1.0246,1.02446,1.02432,1.02401,1.02367,1.0234,1.02315,1.02285,1.0225,1.02225,1.02194,1.02166,1.02137,1.02102,1.02074,1.02041,1.02,1.01964,1.01927,1.01893,1.01854,1.01817,1.01794,1.01774,1.01754,1.01732
4,1,168,0.67352,0.673482,0.673302,0.673172,0.673093,0.673002,0.672893,0.67277,0.672606,0.672445,0.672221,0.671926,0.671655,0.671475,0.671397,0.67141,0.671477,0.671604,0.67174,0.671753,0.67176,0.671887,0.672036,0.672129,0.67216,0.67245,0.67302,0.673777,0.674803,0.676565,0.678522,0.680359,0.684313,0.686543,0.687043,0.683984,0.678919,0.67453,0.670944,0.663878,0.653487,0.642779,0.635402,0.629007,0.620578,0.61248,0.611907,0.645793,0.686944,0.73102
5,1,169,1.48222,1.48139,1.48095,1.48108,1.48168,1.482,1.48239,1.48256,1.48239,1.48201,1.4813,1.48102,1.48066,1.48029,1.48016,1.48005,1.47963,1.47901,1.47848,1.47849,1.47877,1.47896,1.47929,1.47938,1.47936,1.47881,1.47853,1.47795,1.47736,1.47708,1.47683,1.4768,1.47697,1.47688,1.47665,1.47643,1.47615,1.47597,1.47571,1.47569,1.47581,1.47605,1.47618,1.47599,1.47583,1.47549,1.47496,1.47449,1.47433,1.47407,1.47375,1.47372,1.47384,1.47374,1.47376,1.47411,1.47423,1.47431,1.47417,1.47403
5,0,170,1.58758,1.58765,1.5878,1.58768,1.58727,1.58685,1.58674,1.58691,1.58712,1.58718,1.5872,1.58735,1.5877,1.58819,1.58863,1.58893,1.58927,1.58968,1.58996,1.58986,1.58958,1.5894,1.58944,1.58956,1.58954,1.58948,1.58948,1.58969,1.59007,1.5905,1.5908,1.59103,1.59123,1.59131,1.59135,1.59162,1.59207,1.59249,1.59269,1.59269,1.59255,1.59246,1.59253,1.5927,1.59285,1.59299,1.59319,1.59352,1.59398,1.59446,1.59493,1.59539,1.59585,1.59629,1.59671,1.59706,1.59745,1.59792,1.59844,1.59876
5,1,171,1.7103,1.70953,1.70893,1.7083,1.70779,1.70743,1.70721,1.70668,1.70609,1.70701,1.70799,1.70862,1.70881,1.70911,1.70955,1.70991,1.71015,1.71057,1.71136,1.71221,1.71303,1.7137,1.71421,1.71452,1.71476,1.71512,1.71559,1.71622,1.71682,1.71747,1.71787,1.71795,1.71769,1.71728,1.71672,1.71593,1.71501
5,1,172,1.55464,1.55388,1.55316,1.55253,1.55199,1.55146,1.55103,1.55054,1.54992,1.54915,1.54836,1.54761,1.547,1.5465,1.54612,1.54573,1.54527,1.5447,1.54408,1.54348,1.54299,1.5427,1.54254,1.54241,1.54226,1.5421,1.54201,1.54202,1.54211,1.54221,1.54229,1.54236,1.54241,1.54242,1.54243,1.54249,1.54267,1.54301,1.54342,1.54386,1.54425,1.5445,1.54465,1.54476,1.54497,1.54533,1.54575,1.5461,1.54632,1.54644,1.54648,1.54653,1.54656,1.54646,1.54627,1.54607,1.54578,1.54536,1.54495,1.54454
5,1,173,1.77274,1.77298,1.77329,1.7736,1.77392,1.77415,1.77421,1.77432,1.77444,1.77463,1.77484,1.77489,1.77496,1.77503,1.77515,1.77528,1.77544,1.77574,1.77601,1.77627,1.77651,1.77672,1.77684,1.77688,1.77693,1.77693,1.77693,1.77703,1.77714,1.77718,1.7772,1.77726,1.77733,1.77735,1.77735,1.77741,1.7775,1.77752,1.77744,1.77739,1.77745,1.77757,1.77766,1.77779,1.77801,1.77816,1.77823,1.77823,1.77822,1.77817,1.77812,1.77806,1.77801,1.77798,1.77799,1.778,1.7781,1.77823,1.77834,1.77839
5,1,174,1.71476,1.71254,1.71076,1.70907,1.70831,1.70793,1.70826,1.70873,1.70876,1.70895,1.70943,1.70935,1.70883,1.70875,1.70861,1.70833,1.7081,1.70814,1.708,1.70753,1.70702,1.70659,1.70626,1.70608,1.70617,1.7066,1.70738,1.70837,1.7094,1.71019,1.71062,1.71086,1.71092,1.71067,1.71018,1.70957,1.7088,1.70823,1.70789,1.70754,1.70727,1.70701,1.70671,1.7064,1.70617,1.70604,1.70607,1.70649,1.70712,1.70796,1.70889,1.70979,1.71059,1.71113,1.71126,1.71101,1.7107,1.71023,1.7096,1.70883
5,1,175,1.80849,1.8087,1.80902,1.80939,1.80965,1.80973,1.80974,1.80976,1.80982,1.80997,1.81009,1.81014,1.81018,1.81021,1.81027,1.81034,1.81045,1.8106,1.81072,1.81074,1.81068,1.81056,1.81046,1.81043,1.8105,1.81056,1.81052,1.81049,1.81052,1.8106,1.81067,1.81069,1.8107,1.81073,1.81077,1.81081,1.81086,1.81092,1.81101,1.811,1.81095,1.81088,1.81082,1.81086,1.81093,1.81104,1.8111,1.81113,1.81114,1.81118,1.81122,1.81126,1.81132,1.81137,1.81139,1.81141,1.8114,1.81142,1.81144,1.81142
5,0,176,1.80142,1.80196,1.80254,1.80313,1.80374,1.8042,1.80436,1.80447,1.80458,1.80473,1.80496,1.80528,1.80565,1.80604,1.80635,1.80659,1.80669,1.80672,1.80677,1.80683,1.80691,1.80701,1.8071,1.80713,1.80718,1.80714,1.80705,1.80689,1.8067,1.80649,1.80626,1.80609,1.80587,1.80552,1.80508,1.8046,1.80413,1.8037,1.80323,1.80274,1.80227,1.8018,1.80122,1.80057,1.79993,1.79915,1.79833,1.79752,1.79674,1.79591,1.79507,1.79426,1.79345,1.79265,1.79184,1.79103,1.79016,1.78927,1.78832,1.78741
5,1,177,1.55046,1.55074,1.55084,1.55088,1.551,1.55134,1.5518,1.55238,1.55293,1.5533,1.55357,1.55394,1.55444,1.55485,1.55503,1.55497,1.55473,1.55416,1.55355,1.55309,1.55284,1.55287,1.55316,1.5536,1.55423,1.55519,1.55654,1.55802,1.5594,1.56078,1.56227,1.56384,1.5654,1.56676,1.5677,1.56828,1.5686,1.56879,1.56895,1.5691,1.5692,1.56916,1.56888,1.56842,1.56778,1.56732,1.56691,1.56665,1.56704,1.56775,1.56866,1.56957,1.57044,1.57136,1.57199,1.57232,1.57236,1.57224,1.57202,1.57178
5,0,178,1.79621,1.79752,1.79949,1.80161,1.80217,1.80148,1.80144,1.80227,1.80305,1.80366,1.80472,1.80628,1.80773,1.80877,1.8097,1.81082,1.81208,1.81309,1.81327,1.81274,1.81167,1.81034,1.80883,1.80739,1.80631,1.80563,1.80495,1.80419,1.80345,1.80238,1.80101,1.79931,1.79699,1.79418,1.79115,1.78828,1.78601,1.78558,1.78674,1.78802,1.78826,1.78752,1.78664,1.78602,1.78558,1.78531,1.78499,1.78448,1.7837,1.78246,1.78082,1.77897,1.77687,1.7746,1.77209,1.76935,1.7664,1.7637,1.76163,1.76037
5,0,179,1.58892,1.58934,1.58977,1.5902,1.59066,1.59111,1.5915,1.59184,1.592,1.59206,1.5921,1.59212,1.59213,1.59204,1.59191,1.59176,1.59158,1.59139,1.59113,1.59078,1.59034,1.58983,1.58931,1.58881,1.58834,1.58784,1.58738,1.58695,1.58655,1.58619,1.58583,1.58549,1.58514,1.58479,1.58441,1.5841,1.58385,1.58363,1.58343,1.58324,1.58312,1.58306,1.58313,1.58342,1.58338,1.58329,1.58315,1.58297,1.58282,1.58272,1.58267,1.58271,1.58282,1.58298,1.58314,1.58331,1.58351,1.58369,1.58384,1.58396
5,1,180,1.6124,1.61224,1.61207,1.61194,1.61183,1.61176,1.6117,1.61166,1.61165,1.61166,1.61178,1.61201,1.61221,1.61237,1.61257,1.6127,1.61267,1.61267,1.61272,1.6128,1.61292,1.61313,1.61329,1.61333,1.61346,1.61374,1.61395,1.61412,1.61411,1.61393,1.61379,1.61374,1.61377,1.61379,1.61371,1.61353,1.6134,1.61342,1.6136,1.61379,1.61393,1.614,1.61398,1.61393,1.6139,1.61393,1.61392,1.61381,1.61358,1.61335,1.61324,1.6133,1.61351,1.61381,1.61421,1.61458,1.61483,1.61498,1.61504,1.61501
5,1,181,1.72341,1.72339,1.72339,1.72338,1.72334,1.7233,1.7233,1.72329,1.72327,1.72324,1.7232,1.72319,1.72321,1.72324,1.72326,1.72325,1.72325,1.72326,1.7233,1.72333,1.72337,1.7234,1.72345,1.72351,1.72358,1.72365,1.72371,1.72377,1.72385,1.72396,1.72406,1.72413,1.72417,1.72415,1.72409,1.72401,1.72398,1.72395,1.72389,1.72381,1.72371,1.7236,1.7235,1.72343,1.7234,1.72341,1.72343,1.72343,1.72339,1.72335,1.72329,1.72325,1.72322,1.72318,1.72313,1.72309,1.72304,1.72298,1.72294,1.72293
